mineral_id,ion
f0745e7b-d32a-41a0-9134-54ee2ed9b4ba,Ge
f0745e7b-d32a-41a0-9134-54ee2ed9b4ba,Sn
da504402-7bc2-4b14-b56f-2067a4f1f1a3,Ge
30257065-d032-4860-9c94-4dcbde246a6f,Ge
8574387c-fa3f-41be-a7a4-7ad0f964631f,Ge
c08c9261-391c-4378-9667-b4a7e38b295b,Ge
56c5cc84-9ee9-4c37-a0ef-2dbc5e99cb90,Ge
b1b8111d-2772-4d80-9505-768fb5396633,Ge
abb8263f-02b2-490b-a28c-3aaf788b3082,Ge
94732d89-17be-48bc-adb4-b36959927936,Ge
4fd3b6b8-e8ee-48c9-b34f-435b252607e1,Ge
282204f8-05e3-4d01-93d2-9c043828bc3d,Zn
63a2cd52-bf92-4395-826c-dcc7dbc8d46b,Ba
05efd74b-5fac-469f-97ab-feeff94e58e8,Ca
7e12ab27-ac3a-4d67-bd7a-20cebc386183,Ca
dd2f9dba-ba42-4f04-b24e-e0f0664713ee,Fe
f8fd40ac-883b-4639-b9e4-c4319db2074f,Mn
71e2cfb2-478b-40eb-bb73-aa131eb561fe,Na
ec196be9-0aae-4387-8e5e-6469096994fd,Na_2_SO_4_
2401d366-f775-4982-8d34-dfddf3aad551,Ca
fa6566d7-1910-4516-9c73-c76b66455b28,K
71532418-8064-41d6-851a-6151e76ad234,Na
5001e66a-bf88-4a27-8d4e-d8d69a68120c,Hg
5001e66a-bf88-4a27-8d4e-d8d69a68120c,Au
c98966e7-f7e3-43da-b18c-11a91526ceb0,Au
47c080f8-8b05-4a22-9277-c25c66eb52d1,Ca
b86ba865-7b0a-4b7d-85da-f5972a8e20bc,Mn
5406a87c-fbc0-46b4-98ed-f27ebd6194a8,Y
994d4b87-4a5e-420f-8607-494ee19ba6aa,Mn
cec44c99-2232-4ea0-925d-c3f1a99fdcfe,Nd
3f93fa10-8e23-4755-8576-35feeb0fe026,Hf
dd7e853b-d71b-45e4-997f-6f0e8ad39979,Hf
45c29a0a-81f5-4ea0-ba16-0ec496c0c3cf,Na
ef1f2a07-43dc-42b5-af83-c83bc23247e9,Y
f1237f68-168a-4cf4-9103-e56bbb14de59,Hg
2836ac45-8c96-4916-a0d7-529466322e1b,Ce
a8706a37-fbd8-4f73-b143-14801d134e06,Gd
d791c1ec-b6c4-4343-8514-24d46413008f,Y
041867e3-1479-4559-8859-976acddb8eb9,Yb
e305ebb2-64aa-452a-90cf-442a3f0fbf02,Ba
4da57938-41d6-4032-a8c2-f7e3a0b7e921,Ca
736a4078-3050-4e7b-ae0c-c90448ffba4e,K
dda5c28d-71c7-43fa-95da-203ce33fcd02,Na
7b1a7187-5e2f-4377-a2f6-e88561f50b3a,Sr
72a1ef25-ac49-4e92-a4e1-b35e02372fed,Fe
69140d7b-6704-4cf3-9c87-73ac9ee0629d,Ir
656a7d29-3638-4363-9451-41711c720141,Os
960bb5d0-1bc7-42a1-b22e-af61e4cf1e0f,Ru
04ce42fc-1c51-46e1-869d-16a9648e4d4a,H_2_O
b7543244-dfb3-4faf-ab51-96c22b2df3a4,Te
b7543244-dfb3-4faf-ab51-96c22b2df3a4,Sb
b7543244-dfb3-4faf-ab51-96c22b2df3a4,Pd
b7543244-dfb3-4faf-ab51-96c22b2df3a4,Ni
d70040d5-07b6-47b8-9449-84810f97f5f7,Fe
51b4a5b4-e8e7-44e2-9cd5-5f1244e0e07c,OH
51b4a5b4-e8e7-44e2-9cd5-5f1244e0e07c,Si
6dd6bc57-b2ea-4a80-ba6d-67a768767a54,Ce
d4664f87-439a-471b-a673-9989aa225a8d,Nd
108621eb-2938-4469-b152-7eae4cf29032,Y
4a971632-231a-4edd-9a69-ceae6f59b5db,Yb
208f8267-20ab-47f3-9d12-ddb95550b369,Y
9d754059-ea9a-4a2c-a028-ce7404c91c0c,Al
284748de-49d2-40c3-acb9-671539687819,Y
3ccf8410-4114-4645-876a-a89da2c58c9c,OH
53d9d3e2-c192-4ece-9a40-3a9004a29f03,H_2_O
4e5ef8b1-9b1f-4814-819c-aad9f3fc987e,OH
63a689f6-7aff-4aa5-a003-348d521b4129,H_2_O
fb36c8b2-0442-4d8a-979b-56ac817a793a,H_2_O
e0f9d75e-3ff2-4732-9cbf-73c07b79848d,H_2_O
3c59d400-283f-4ff5-b13f-3df888a17b8d,H_2_O
8f6c9f9e-40cb-4a16-9d40-7d6b83cb6406,H_2_O
51b9e4bc-4ff9-4bdb-9132-a4e974387d9e,H_2_O
51b9e4bc-4ff9-4bdb-9132-a4e974387d9e,Ca
51b9e4bc-4ff9-4bdb-9132-a4e974387d9e,Al
fe218312-a37f-41dd-84a4-0bb83acb0349,OH
92873b48-3899-427e-a900-abfe0dbd76e2,H_2_O
92873b48-3899-427e-a900-abfe0dbd76e2,Cl
92873b48-3899-427e-a900-abfe0dbd76e2,B
aaeb9d9a-0347-4336-ac54-cc91ad08dab2,H_2_O
a86bd0f0-77d4-4753-9d3e-1778dd9f1111,H_2_O
6869752a-6c5f-46db-b904-9bdc44de8fd0,H_2_O
a263d167-8d1f-4d70-b7f3-3e212739a2f1,OH
206b6983-8998-4957-afe1-0e1208163b8a,H_2_O
cba7ac23-9a25-46b9-a04e-15390ea54f0f,OH
6cc96bbb-b1d4-4fd7-9748-7030c442c7da,H_2_O
c19eff57-1a4b-4926-ac4a-9899312a6630,H_2_O
6f3ed29f-9880-420c-b54b-ee6c08548481,H_2_O
b9b58677-0e84-4f92-a831-8833797723b6,H_2_O
307d8fb8-1195-4d0e-a551-27f095437e17,H_2_O
98f37bbb-6746-488d-82f6-012cd3a68050,H_2_O
d2e66859-7a7d-4b07-9192-032c3702f30e,H_2_O
89e5e12b-165b-421e-85fb-562932e028bb,H_2_O
fd2ece10-8ad2-46b2-b4bb-0e0f4993a706,H_2_O
7b46ac23-c035-417e-bd7d-c8b02e533cd2,H_2_O
e5cb4116-c511-43a2-b378-7203b7e33ced,H_2_O
333a458e-204c-4a34-8146-aa2cb8d42224,OH
f6f8b6eb-054e-46c4-a411-fec879c300d2,H_2_O
f4bc457e-4c39-4b96-b871-cd0b3478b63d,H_2_O
bd9e29c9-4299-42ad-8e13-931694c5cd40,OH
9e485277-896f-4532-b78d-de5b39394ad9,H_2_O
8cd1e7fc-ac74-4a26-93a1-938322bc4a16,H_3_O
2ee8b5ed-a322-4816-9eb9-c2a6fbdd828e,H_2_O
bf393bdc-6774-4f8e-a120-e974134f88f8,H_2_O
292235b2-4aef-4f6d-be85-7d96690ead48,H_2_O
fc7eb018-81f4-4e8f-b7a6-0ffb4c0bec9d,H_2_O
6827009b-9a0b-4b1b-8208-4b12e5ae3ace,H_2_O
6827009b-9a0b-4b1b-8208-4b12e5ae3ace,Pb
74672fef-5a2e-481a-a92d-4b6a147a4d16,H_2_O
823343f2-c3d2-4b12-ac5b-f8938a257ec0,H_2_O
cbcc128f-a99e-48da-a5e5-95dec11db823,OH
09e8fabe-3e5d-4a4d-9dc5-c57432f145c1,H_2_O
6260780f-a17a-4c41-90cf-01393a92cac5,H_2_O
7f92dc12-f9b7-401b-83c0-0740ed591631,H_2_O
130af7ab-3156-47e9-93a6-0b62c81dbb67,OH
ce2c97f1-3762-4f83-8270-b5de0bfafd86,H_2_O
6c4322db-aabc-4a1d-b544-85404df18325,H_2_O
96db74f6-eb2e-43ef-882a-e8a2ab53faf8,OH
0a965d17-c9e4-42f7-b9df-a0c6cc3b22da,H_2_O
27571c26-2776-47fb-b4e7-2649ef24e289,OH
3aff84ea-61fa-49f9-a67d-441f2efa8b83,OH
d0aca01b-cb90-49f3-81f6-ed48c9ec3b79,OH
a16689ba-3cd7-4038-bcdd-c059c9e393b0,OH
e9dc8d0b-5fd6-4b43-ac60-00eb8c768f71,OH
5ae04785-ce99-4e62-95ca-32c4a634b0f7,OH
5ae04785-ce99-4e62-95ca-32c4a634b0f7,Fe
327bf217-d336-499e-a101-be68771fa548,OH
e7c081a9-9f1e-435f-9c8d-6eefb0ee6591,OH
5254719f-4701-44de-92a5-f6d108c0b3f2,OH
caa77552-dfb1-479a-ad52-f9105a362306,OH
d4978f0d-351b-4ed6-a016-9208dad3fdf8,OH
d4978f0d-351b-4ed6-a016-9208dad3fdf8,Ce
f73168fa-52b1-4288-8fbb-31938b605b1b,OH
f73168fa-52b1-4288-8fbb-31938b605b1b,La
87b77549-dafb-4496-82dc-bf22e333e9c8,OH
87b77549-dafb-4496-82dc-bf22e333e9c8,Nd
7ac3e059-3a8c-4579-ab8e-88fb4949c674,OH
b3cbc062-47ec-45c8-8a0f-169d4f8fb872,OH
9fb91e00-6bad-4b4b-b6a6-40a3ed1be0c9,OH
d90e9208-332c-4ef4-9a46-92b4e1950d53,OH
b0d098ab-630d-489f-9b13-a360b6be6268,OH
29d7b599-625b-4128-b69a-619a34045b9a,OH
ab93d82d-8328-4c09-8f00-041d3f564279,OH
3004646c-29ce-4e13-9ef3-87b0fc4cd076,OH
f4e66279-eb6d-4dae-b7d6-f04e7e997cee,H_2_O
7de775d3-f38e-4d53-8396-eb7a337f7c2a,OH
9d4e5d62-7476-45eb-83c7-c1ea4effae6f,OH
73a40804-aa98-40e9-be8a-4e6ff0933558,OH
be20cb59-0752-4f3e-885f-375708e73a40,OH
d9be8039-4ed7-4e38-a841-2b34f48e2e03,OH
2fc9610d-16ca-4bd3-b563-43d226eeae66,OH
2a773e65-491f-4992-b1a9-d1b500a1a26a,OH
2a773e65-491f-4992-b1a9-d1b500a1a26a,Na
012c34bd-13a8-4edd-9bd9-1b7b9353ba3f,OH
941acb33-bed4-4e83-8441-e989ee1bdf80,OH
df387977-6eea-4a7d-9c43-160553846d18,OH
19733a76-84e0-49fc-a496-26abc759f7fe,OH
19733a76-84e0-49fc-a496-26abc759f7fe,Zn
9f739f77-ce3e-4605-985c-9b1608900e8c,Y
d55cd6de-dff1-4d73-9c44-955d17ebacf8,Ce
d3e7ad3e-89ad-452c-a237-7dc39896a32d,Ce
305e8444-dcf8-4213-af3e-efe95657d2db,B
7cef77d4-5112-4183-acb6-e246bc4d03e2,In
32924e6b-4806-4fc1-bc39-fb507c9adab3,In
a4deead2-7f90-4bf3-abe1-faf3251e85e0,I
a4deead2-7f90-4bf3-abe1-faf3251e85e0,Ag
3cca052e-d280-4ac3-ac77-35e5f7b989ca,I
fb9681ed-6108-4ac8-862e-ae947e9b00c8,I
f644edbc-98c0-4bd3-8ce2-fb7c286e9996,I
f644edbc-98c0-4bd3-8ce2-fb7c286e9996,Br
c6d7b46f-a77e-40fe-b2e0-b85df0abd142,I
f2b5d7c9-454b-4297-96af-0fd4901dc809,La
ee0633f0-247f-4c83-9eef-b6b49466fb2c,Ir
ee0633f0-247f-4c83-9eef-b6b49466fb2c,As
74607908-db76-4328-90d4-b269d07657e8,Ir
74607908-db76-4328-90d4-b269d07657e8,As
e18212e4-9dd4-4f63-a71d-ad15c74bdc77,Ir
2abe534a-63bf-4ce5-aa0d-59385ae2412d,Ir
472c546b-c066-4f22-8f8c-0f03b6af2f24,Ir
6db7f7ec-87da-4e43-b9da-874c944de154,Ir
a2e7aac0-a3f4-44c0-857d-3d157b44787f,Ir
a47df9cc-1b03-4d15-9c9e-6d09db012e9f,Ir
a47df9cc-1b03-4d15-9c9e-6d09db012e9f,Os
99a669e9-8b67-463f-8ded-b565bba068a9,Ir
99a669e9-8b67-463f-8ded-b565bba068a9,Rh
6e7d72e5-9ac2-4e9e-a47f-dae6d2a27337,Ir
c89ee142-9f85-4e65-b675-1336d1a35d2c,Fe
6169c005-79ac-48a8-8813-96e8aa3d0104,Fe
6169c005-79ac-48a8-8813-96e8aa3d0104,Pt
114fd3aa-e743-498a-8b0d-ee7a0fa38951,Cu
698db883-cd18-4d2d-83c2-e5659ec73c2f,K
e4a0b04d-04e8-4ca4-b3b3-cfd201a121f5,Na
3890273b-1fa5-43c5-b251-5d4311f72565,Na
8d10df4f-76c2-42e1-b151-6f63a6c89df4,Na
c89d06a4-87de-4eba-b185-74a1fef19f28,Y
452fe6a8-41f3-46f7-b9af-31694b36a5c6,Ca
452fe6a8-41f3-46f7-b9af-31694b36a5c6,Fe
452fe6a8-41f3-46f7-b9af-31694b36a5c6,Mg
d6928635-7ce3-4b59-a6fc-386ce61b5346,Ca
d6928635-7ce3-4b59-a6fc-386ce61b5346,Fe
d6928635-7ce3-4b59-a6fc-386ce61b5346,Mg
8a0a50eb-e419-4e25-be2b-8c614232ecca,Ca
8a0a50eb-e419-4e25-be2b-8c614232ecca,Mn
d5e433f2-cb3d-4e5c-bdfe-bfa5abc5e8d8,Ca
d5e433f2-cb3d-4e5c-bdfe-bfa5abc5e8d8,Mn
d5e433f2-cb3d-4e5c-bdfe-bfa5abc5e8d8,Fe
79421da1-ed9c-43da-aef0-bf968077f615,Ca
79421da1-ed9c-43da-aef0-bf968077f615,Mn
79421da1-ed9c-43da-aef0-bf968077f615,Mg
af32c7f0-95f7-40a5-b233-63f922595302,Ca
af32c7f0-95f7-40a5-b233-63f922595302,Mn
2335f3b8-7de9-407e-aa16-ab7e0b7fddf8,Ca
2335f3b8-7de9-407e-aa16-ab7e0b7fddf8,Mn
2335f3b8-7de9-407e-aa16-ab7e0b7fddf8,Zn
56a92ee3-f697-404c-9668-c3b691c87abe,Mn
56a92ee3-f697-404c-9668-c3b691c87abe,Fe
1835e0b0-62dd-4012-8b92-09641401447e,Mn
1835e0b0-62dd-4012-8b92-09641401447e,Mg
1338a6b3-58b0-49de-b472-b2e0e08c78af,Mn
1c885dfc-c72f-4695-a3a1-5b3eaa801501,Mn
1c885dfc-c72f-4695-a3a1-5b3eaa801501,Zn
52408494-d670-4ea6-b9e7-177e0b42684e,Na
52408494-d670-4ea6-b9e7-177e0b42684e,Fe
52408494-d670-4ea6-b9e7-177e0b42684e,Mg
623258ed-edeb-4cf3-9b53-ba61e7523212,Na
623258ed-edeb-4cf3-9b53-ba61e7523212,Mn
623258ed-edeb-4cf3-9b53-ba61e7523212,Mg
52857178-073c-4bed-952f-e41e42844893,Na
52857178-073c-4bed-952f-e41e42844893,Mn
df1851e5-20c8-4423-b7c8-e81a400b7a44,Ce
c21a4423-091a-42ee-9942-0113eda3380f,Fe
5486e00b-5ebd-42df-8791-82e94bc61eb8,Fe
bd57582f-ac4c-4205-90e0-864b2ce8a269,Mg
0c145dda-5f82-4eda-90a9-d82d124353d4,K
c7b02119-c522-4d99-a661-dd434efcef04,K
c7b02119-c522-4d99-a661-dd434efcef04,Fe
c7b02119-c522-4d99-a661-dd434efcef04,CN
c7b02119-c522-4d99-a661-dd434efcef04,H_2_O
8dbee1cf-d7a0-435e-8102-1bcde1272d07,K
8dbee1cf-d7a0-435e-8102-1bcde1272d07,B
8dbee1cf-d7a0-435e-8102-1bcde1272d07,Si
1faf7c60-3d3b-431c-9f6a-f82fe3b42132,K
1faf7c60-3d3b-431c-9f6a-f82fe3b42132,B
bff811ea-47b4-4158-8847-b9f15197aa17,K
5c54e61a-badc-4b15-9ef2-313842bd2c06,K
5c54e61a-badc-4b15-9ef2-313842bd2c06,Fe
5c54e61a-badc-4b15-9ef2-313842bd2c06,Si
e480e56e-c05e-4a29-8587-1b9fc7d9c4b7,K
05245338-d328-4124-b120-9ef984216055,K
0bf226eb-a24e-411c-b514-6c082aaa2845,K
b617071f-2c6d-4c50-b8b6-b2908811a4d9,K
b617071f-2c6d-4c50-b8b6-b2908811a4d9,Sr
142b33ff-5561-4ca8-a00b-990e1136c3e0,K
142b33ff-5561-4ca8-a00b-990e1136c3e0,Al
142b33ff-5561-4ca8-a00b-990e1136c3e0,Si
3f31ff2a-3849-493e-b92a-d380e3b4b9df,Y
8354a126-0815-4ef6-9ef2-76c46445a1fd,Ce
151fa66c-f06d-4bb6-b865-1062a22a1f79,K
151fa66c-f06d-4bb6-b865-1062a22a1f79,Ti
151fa66c-f06d-4bb6-b865-1062a22a1f79,As
5a7f2def-da35-41c5-9561-2a20c6545938,Y
e86b6414-10f3-49e4-8f3a-fb4a924161f6,Yb
1d1d1b9b-e546-4e16-8d1c-e5448925351a,Ag
1d1d1b9b-e546-4e16-8d1c-e5448925351a,Fe
1d1d1b9b-e546-4e16-8d1c-e5448925351a,[box]
367d4cf1-df0f-44af-94ac-4bb27277bee1,Pb
f62ad2fc-0bb3-4879-8fc8-6316f06a9d00,Ce
2ce97823-cf24-444a-a4bf-f8d8abb6945d,Ce
41aa8ebc-1739-470e-a962-a6f6e30c81dc,Y
ecc8284c-f4ae-4b34-a9e7-7729ebcf967c,K
ecc8284c-f4ae-4b34-a9e7-7729ebcf967c,Na
ecc8284c-f4ae-4b34-a9e7-7729ebcf967c,Si
ecc8284c-f4ae-4b34-a9e7-7729ebcf967c,B
ecc8284c-f4ae-4b34-a9e7-7729ebcf967c,F
30c296be-60a9-437c-afaf-b740a17a8fbb,Co
318cd1df-4b5e-45ce-af34-2e6452e1d64a,Co
4c1e5226-9377-4f26-bcef-6b671a9de61b,La
baadf0e0-3b0c-453e-b8c2-ae6f0b2de8f9,Nd
d00f0bbf-e1f3-408f-80e3-e1ad92faf7ee,Ce
521a4f44-2ce9-47ca-9df4-fea78dc9ef37,Ce
a9ef81ba-eed1-4c7e-852f-381c75fd6e33,La
b42bef62-83f1-4125-8c18-ebaa7ef0cdf7,Y
42cb6134-e44a-437c-a09a-7eaf7288934a,Cs
1457e7bf-9a80-453a-961f-b81708762ae4,Mn
2b8eb250-88d2-4179-9d30-127668fa8451,Zn
6b56a5fc-3bd1-4bce-ac0e-d25bd08ebf11,C_2_O_4_
1ba05fbe-ad9f-427a-88e9-cdac1e20045c,Fe
21b02e0d-7222-4e19-affc-57f7cd0540b2,Mg
3b6cfc4a-65ab-4af4-b7e6-e8bf351378d3,Mn
9a1ff155-9ed7-4317-8080-5875b1f00db9,Ce
29bbd471-f432-4123-9519-dbb7c35396c4,La
e073c0c6-e4dc-4ca4-886b-98dd6fc5bf64,Nd
ffd0ef34-6cc8-438c-8236-081165ac3706,Pb
4e48d01c-e820-435b-b232-9a3af54e48e0,Pb
4e48d01c-e820-435b-b232-9a3af54e48e0,Hg
607fe678-2156-4475-9feb-15ce5bec4135,Y
edfd631b-c3d6-4b92-b515-21d691879034,Ba
4926f884-3e61-4004-8d26-2854f7e2b22a,K
5bbc7e82-65e4-4bf2-909a-a9ea8d9c0080,Gd
8e8cef1f-3ceb-4be3-934b-4029cf8f7bff,Zn
789a5e02-74e0-4430-879c-e0f581121802,Mg
54eed6a1-f624-404f-8b44-efc3a5818884,Ca
b577b3bd-bcbb-4050-8ec8-2abfdb02decd,Na
e679d431-1593-4ee1-88ec-41f514bcbb15,Li
e679d431-1593-4ee1-88ec-41f514bcbb15,Be
57d8662c-62c7-4b84-875f-020d538372ae,Ca
ca63a393-1964-4119-afa0-d34cd41a45f7,Ca
59fcee44-5862-4a23-a153-d6f1e7e1e58c,Ca
75bd0490-3f44-4d9d-af1f-faf9dbc43902,Ca
d78d66f2-7a68-4fa2-8750-1aab38746c6e,Li
d78d66f2-7a68-4fa2-8750-1aab38746c6e,Na
d78d66f2-7a68-4fa2-8750-1aab38746c6e,Ti
d78d66f2-7a68-4fa2-8750-1aab38746c6e,Si
80f79cb5-cbb8-4aaf-9f15-957ffe1a2a7a,Li
04f9e5c3-52f1-4dbb-a791-f24e5520e5dd,Li
a19e6c5a-7839-44c3-9575-4aa9a4535b62,Li
a19e6c5a-7839-44c3-9575-4aa9a4535b62,B
d9198115-d9c3-4be6-b9df-b31862b39ad2,Li
d43f1c54-5e54-4a8a-b226-902b31a80226,Li
b06b91ff-62bc-48bc-92d6-c4df43dcdaad,Li
4e7e434c-2c0c-47cf-9a34-cdb8a599d192,Li
7893024f-98b0-4e12-8c5f-aff3608f242e,Li
cb823b87-055a-45ab-94fc-abb5a4f7a758,Li
fe10405a-ccc7-407d-83af-e1fe6c4c9d04,Li
f8a37c7d-a718-44a9-996c-178d4d3fbe13,Li
f8a37c7d-a718-44a9-996c-178d4d3fbe13,P
cac6d8bd-2464-460d-9b3d-ced97a37516d,Li
cac6d8bd-2464-460d-9b3d-ced97a37516d,Ti
eb4685f9-114f-4e45-bb9e-da91f4aa4fea,Li
2d79b841-73a9-487f-ba01-8aa9827eb5be,Li
4795cd4c-fcba-4b5f-8a84-f0c176358833,Li
131815ac-9843-4ebc-bfe3-127790cca48f,Li
e5b1128c-c2a7-41b1-880c-a9f943d7481d,S
e5b1128c-c2a7-41b1-880c-a9f943d7481d,Au
e5b1128c-c2a7-41b1-880c-a9f943d7481d,Ag
a8b119af-6c38-48d7-b9f9-0570c39b17b3,OH
45c9a2d6-6c23-4047-8e11-07cf35312bcd,Ce
c8df30b2-539a-4e5f-a4d4-096383a9e62f,Y
a71de75a-c026-4772-be87-3dde6489b2f6,Mg
a71de75a-c026-4772-be87-3dde6489b2f6,Ba
0e0de78d-7fd9-44bc-96b8-5bcfde3e6726,Mg
626eb380-cc9d-4a06-b08c-5f76033e3886,Mg
32b71adb-c7c8-4dfa-b661-aaf80e3e6fd1,Mg
940c9cdf-3c9b-444c-913a-1a4725b39c02,Mg
066b1a66-05f2-4769-b605-b72486343c1f,Mg
8823d692-315e-4e30-9733-c23be4ad8d60,Mg
f88501c9-66f6-4f19-a28d-bf114487ea90,Mg
dc41ec51-f2b7-4d6f-8007-4ced79eba2d7,Mg
6e3e4f0a-41cd-440c-b58d-680610913ed1,Mg
6e3e4f0a-41cd-440c-b58d-680610913ed1,Al
dc06c7af-ef19-47e7-ae5c-f759b9772121,Mg
815295d8-67d8-403e-9fad-9e3c23f1257a,Mg
06eb31d2-b3b1-4392-b63b-00b638024cd4,Fe
06eb31d2-b3b1-4392-b63b-00b638024cd4,Mg
06eb31d2-b3b1-4392-b63b-00b638024cd4,F
d1e75377-cc40-480f-a1d0-cf80dfa67ab3,Mg
d1e75377-cc40-480f-a1d0-cf80dfa67ab3,Fe
d1e75377-cc40-480f-a1d0-cf80dfa67ab3,F
348d0c2f-52af-4ceb-9c7c-0ee1424d7190,Mg
348d0c2f-52af-4ceb-9c7c-0ee1424d7190,Fe
c6ca7b0a-ca83-4f9c-a354-783096d32d0b,Mg
316bba76-30e4-4212-ac04-302ddda12371,Mg
316bba76-30e4-4212-ac04-302ddda12371,F
7bfda940-f015-4886-b89d-6350c68d1345,Mg
7bfda940-f015-4886-b89d-6350c68d1345,F
74812168-c525-4cf6-aa6e-e83c68c80562,Mg
74812168-c525-4cf6-aa6e-e83c68c80562,F
9577ba06-fe01-477b-a611-2ab27e04892f,Mg
61d2f9d8-30b3-4065-9e88-ea5cc8f6de8e,Mg
c5391e17-fe45-4667-9c48-16767281b4ef,Mg
f5f62700-f1c7-44eb-bea3-a98cd5efe078,Mg
d8b26134-70c9-474b-b0a8-9459ef3db396,Mg
820a9180-4322-4e2d-b671-5f01cebd4be2,Mg
c5f7c10f-6adb-46a8-94b5-e75a170d541d,Mg
675909de-2cc1-4b35-a425-2754047cf105,Mg
4ccdbbca-357b-48bd-8147-92738865cf8c,Mg
ec19ace1-5a90-4a79-940d-621189d4a038,Mg
c7939f3c-3fc6-4737-b801-5f0f91c492a1,Mg
b837e184-4969-42c9-be48-9b382e46f6e3,Mg
785ebd00-0a35-47a7-bdf0-7d26dadb1826,Mg
4c07f754-0682-40a7-a770-03e86e19b4fa,Mg
def27e2f-252a-4124-8774-12b2d5c57d90,Mg
d4534d6e-33c1-4335-a011-d73f4d5d3aac,Mg
6c7cf5e8-8598-44f6-af1a-62fd257619d8,Mg
2a59a68d-98dd-49a8-b679-78f7eb192f3c,Mg
49ebf881-0952-401b-8fd0-5ffa8557c8c3,Mg
f5a0c150-5d87-46fd-a859-1fcbc1d609d2,Mg
f5a0c150-5d87-46fd-a859-1fcbc1d609d2,Fe
a3efd842-53e8-4ff2-945f-b764bab98535,Mg
c53df919-89e5-446e-bfd9-e1346123f606,Mg
10acb9eb-2d02-42ab-8ebc-2db40d3fff82,Mg
34cac004-9d5f-4a09-9a0c-3e1cfaad1a38,Mg
bfa3c6d3-4b26-4d78-91bc-b91a005eadd5,Mg
1f8e48e9-fda2-4a6f-8f84-19daa842303f,Mg
0132b650-e3a1-4cf7-8c18-19792709ebd8,Mg
735861d8-b15c-4f72-be5d-c9b142420a7a,Mg
661c0abf-f873-4d1d-ad37-062e92eb12b1,Mg
2100b0c5-3996-4573-99ff-6ac1882fb4bc,Mg
6abd227b-d215-4ad1-9243-72a639cb9e69,Mg
36eeed6c-f027-4173-b452-784ec4713304,Mg
d550547f-9fb1-49da-8731-8f77ade689a1,Mg
e3762707-4283-4960-8010-591ada4614ea,Mg
39ccce09-ea87-4821-b3ae-f79eebb02af0,Mg
21bf2cb2-591b-46cb-967b-1fb0ede3ce2f,Mg
e01869bb-db62-4fbc-b87d-cc45ed0b3d29,Mg
2cb84f82-d4e0-47a1-8c94-e66e609498ef,Mg
2893652e-3977-4550-a487-7f2eaf6566c1,Mg
55e82e75-586c-4dd2-8466-6444a3e22822,Mg
6b3af1e6-dcce-4891-8970-9b1c8d632798,Mg
c8b4b5a3-37d3-4725-8fd4-3acca9b12006,Mg
7208c46b-b93d-4bd9-8b74-18a98246f975,Mg
569bd460-e18d-4d82-bda7-b98ea10cb9d5,Fe
67c31aaf-e202-491d-833b-e44b38e64f41,Fe
67c31aaf-e202-491d-833b-e44b38e64f41,Mg
67c31aaf-e202-491d-833b-e44b38e64f41,Pb
e6aa4855-131c-4453-ab71-a59c6fc2b9d4,Mg
36ca74cf-a504-4f44-a3b6-e3d5d4410fcd,Mg
36ca74cf-a504-4f44-a3b6-e3d5d4410fcd,Si
1a0bd4d0-0360-4adc-8d03-043e176a99db,Cr
456268e4-5220-4834-9876-11c590b9e672,Mg
e65169e8-a50f-4539-b2ee-2a7654f859a8,Mg
e65169e8-a50f-4539-b2ee-2a7654f859a8,Na
e65169e8-a50f-4539-b2ee-2a7654f859a8,K
e65169e8-a50f-4539-b2ee-2a7654f859a8,Si
44f803b3-91d6-4504-a16b-60653bff9685,Mn
fae08cd8-5f65-43c8-87c3-7e9861a73cff,Mn
63aca3b6-1224-4bbb-adfc-9d5692248ea6,Mn
63aca3b6-1224-4bbb-adfc-9d5692248ea6,As
6f50fd0e-10ab-4f26-b142-90fb46b1fdb9,Mn
621275a8-2da9-4590-89a4-6886eb3ca8b7,Mn
c66ae26e-d62b-434e-a05f-fb0dea6eec10,Mn
09b53916-f031-40b4-805a-2b11eadbdc57,Mn
4bfe6785-6bed-4893-8173-305b650669d6,Mn
bbf8e6d7-a315-4f6e-b08f-d32578cf9659,Mn
ba93cd4e-9267-4f44-9f39-22a08d70fe78,Mg
ba93cd4e-9267-4f44-9f39-22a08d70fe78,O
48c9c34d-1d52-44c1-8b7d-0faf15936f93,Mn
4d5155d8-c789-43e6-832f-027eceb65c30,Mn
a9822659-a6d3-4bd3-adcc-e8db08211966,Mn
0a1b8ca6-36fc-48cf-a29c-e9277e61ae43,Mn
ed473a21-5ffa-443b-aa4c-f2c2883c4f4d,Mn
bb02cd05-3175-4213-b7f8-cd55fc4bf2dd,Mn
cc78831e-c54e-4c2e-815c-426fd7806bcd,Mn
2e9ddf39-47ca-4a59-b466-a0f58cd73ada,Mn
0b11df04-35f0-4d0c-b4ca-4309f3617454,Mn
5f9ba576-ebb4-47c4-b4d5-cb644744d37f,Mn
5f9ba576-ebb4-47c4-b4d5-cb644744d37f,Ce
e133904f-6df4-4849-bc2a-a160dac4c90e,Mn
e133904f-6df4-4849-bc2a-a160dac4c90e,La
01e9106d-20a9-46f2-848b-dd8b5c97f4dc,Mn
e06570c5-750e-4a2c-902c-25ff3dd16034,Mn
b0876d52-43b9-4e21-90f6-afe9a7339c0c,Mn
07de5aae-e93b-4bd3-9e69-9bcf065b1084,Mn
ae48cd7d-54c1-4f62-a865-97fe1586b60c,Mn
